first played, last played, playtime/mins, money,jrmcStrI,jrmcDexI,jrmcCnsI,jrmcWilI,jrmcIntI,jrmcCncI
1562746706425,1656877148587,2614466,0.0,200,100,265,21,100,50
1668914033922,1668917684010,176677,0.0,30,10,10,20,5,6
1674533157199,1678072963118,379832,0.0,55,30,40,45,65,51
1651510894688,1685813982063,64532573,344827.92,5,1368,3215,3317,530,2115
1670951511750,1672586513230,1604008,663.0,108,39,37,17,95,35
1650619937240,1655838542323,766310,81.10,48,20,10,18,91,20
1633913872699,1658464865026,1251184,0.0,46,46,84,22,90,48
1680635368020,1680643170840,149240,0.0,15,10,10,15,5,5
1659629896075,1659630006425,2158,0,15,10,10,15,5,5
1649658331293,1649658936201,11801,0,15,10,10,15,5,5
1654815093016,1654816420747,26222,0,15,10,10,15,5,5
1664718452848,1664718773013,5990,0,15,10,10,15,5,5
1676137948759,1687948544848,23025,0.0,13,10,10,15,10,5
1680378683162,1681486959595,160717,0.0,10,7,15,10,10,15
1676936737025,1676938024637,23117,0.0,20,11,10,15,5,5
1664607253645,1664634637377,8443,0,10,10,10,15,10,5
1607308925651,1686204247396,28463832,1041.0,3130,2430,2430,15,625,530
1654445340221,1654445545774,4017,0,15,10,10,15,5,5
1681797400883,1681799730511,14784,0.0,10,10,10,15,10,5
1663032060161,1672714853639,1385195,1801.99,110,110,110,10,140,15
1619214808424,1681552599358,19074955,42424.52964844248243,17947,24801,19946,26,2100,7607
1674399844412,1674862285913,623741,11996.0,120,60,65,15,100,35
1648039133109,1687026057959,2849782,3681.04,380,250,200,10,260,70
1657153710305,1657157303227,537087,0.0,21,10,10,15,5,5
1670394995075,1670812986231,249026,31.0,34,21,10,23,15,7
1662924868151,1662925473595,510807,0.0,10,10,10,15,10,5
1671770269725,1671772502656,44106,0,10,10,10,15,10,5
1657666854063,1658396838113,36617,0,15,10,10,15,5,5
1673231590222,1673231915916,6394,0,15,10,10,15,5,5
1671574228156,1672125750188,1969047,56.48,180,60,200,20,235,95
1624926331038,1683159015982,13880694,1610.0461702566630123,503,503,368,201,944,297
1650138391474,1652459802024,5579913,62361.850,700,700,1000,20,325,600
1683401394326,1684105626597,721748,413.5,466,344,791,15,250,163
1670265098971,1676832153492,683331,0.0,42,32,31,33,30,20
1648920377466,1648925117533,83645,0.0,10,5,15,10,5,15
1593393056675,1660268704904,345971,0.0,20,20,20,15,50,20
1591618987780,1674004815588,4091198,44.0,180,130,153,15,119,150
1654892316612,1654901090289,146462,0.0,20,9,18,14,7,15
1661977315739,1662285263611,278994,0.0,72,21,36,19,21,9
1514481755397,1689046984895,98149966,4494.3746509784865612,900,10,900,15,240,450
1665671766922,1665674908084,62415,0.0,16,10,10,15,5,5
1629102764143,1674363213228,156186,0.0,29,12,12,17,11,6
1678190964056,1678469520678,236838,0.0,20,20,20,20,25,5
1661776796696,1661777469806,13372,0,15,10,10,15,5,5
1680367739417,1688228581968,1495846,1541.0,480,480,710,7,330,150
1673040566341,1673045141757,90087,0.0,10,10,10,15,20,5
1661532808683,1661535569642,276654,0.0,10,10,10,15,10,5
1687033047519,1688221448968,39244,0,10,15,8,7,10,10
1659939214375,1665468004980,28163,0.0,10,10,10,15,11,6
1671940156295,1683080403335,1809438,5049.0,153,104,60,19,131,87
1665010225723,1665013234202,59175,0.0,10,10,10,15,10,5
1661717972535,1661718070312,9458,0,15,10,10,15,5,5
1634975435604,1681346455345,3339712,211.0,95,190,47,20,152,18
1657052403947,1657253395028,54293,0.0,17,12,10,15,5,10
1678797916114,1679759676914,28179,0.0,18,10,10,15,5,5
1627859094711,1673812520447,2430196,0.0,60,25,50,25,175,35
1672935792750,1672947744992,192223,0.0,52,10,26,15,32,15
1674234355129,1674236861240,49675,0.0,15,10,10,15,5,5
1581519471912,1679561962566,604025,290.5,50,42,50,15,49,41
1661407985801,1661408541880,11036,0,15,10,10,15,5,5
1665806172478,1665808506621,37581,0,17,10,11,15,5,5
1636060796070,1651095121656,4711248,459.60,910,700,970,80,410,301
1662492434660,1662493730727,20872,0,10,10,10,15,10,5
1688891087502,1688891490616,7700,0.0,10,15,8,7,10,10
1634987925428,1680802677325,1204421,249.0,34,90,29,20,35,20
1683776250480,1685507161988,1799789,755.5,188,170,188,17,130,40
1661654985242,1661655341574,6121,0.0,15,10,10,15,5,5
1684466487126,1684604603816,66746,0.0,46,10,13,15,5,5
1686678269464,1687023411075,464035,0.0,20,60,10,10,20,30
1659140384629,1659142303562,35735,0.0,10,10,15,10,5,15
1684007388759,1689003168042,1936709,322.5,67,56,35,29,100,25
1685433486003,1685467532150,351811,0.0,46,33,10,16,13,5
1649594514518,1669914173909,56077,0.0,15,10,10,15,5,5
1595614880486,1660730297836,1682801,4246.0,133,37,133,17,107,41
1654831497873,1684546114981,4775078,0.0,560,214,394,38,330,160
1681949269106,1682484673804,1295748,1055.730,87,40,42,32,155,16
1659048438624,1659829609612,162421,19.5,28,11,16,19,11,5
1652692857482,1652693419124,10886,0.0,10,10,10,15,10,5
1673962896543,1673965119155,44346,0,10,5,15,10,5,15
1664505278133,1664505532724,957758,0.0,10,10,10,15,10,5
1626292186369,1658976775833,757220,0.0,48,29,57,14,45,23
1577738536150,1674233664285,4020230,2497.0,345,305,194,103,235,222
1649477955397,1661709414081,736774,34.5,80,50,50,17,70,20
1662738296229,1662806142733,33349,0.0,139,10,210,15,63,5
1683715027856,1683717136902,41965,0.0,22,5,20,10,5,15
1532438674870,1662750317792,78635,0.0,30,30,60,10,45,30
1645143930416,1651870040428,28353,0.0,16,14,10,15,8,5
1685237347877,1687982102304,12529638,74.35,500,500,500,10,125,17
1659128759788,1659236404645,429062,187.0,38,38,21,21,55,25
1631387915350,1651466915704,63576,0.0,25,9,17,14,9,15
1684781317025,1685738187107,35829,0.0,11,10,10,15,10,5
1654358237662,1654358333001,1673,0,10,10,10,15,10,5
1649692829560,1656959398525,64684,0.0,31,12,21,15,10,5
1675286882255,1677801398231,2943741,12004.00,1100,800,1300,10,330,400
1642902159524,1687666032718,2145306,994.15,120,110,230,20,180,80
1678923403764,1678927033586,72309,0,31,21,10,15,5,5
1677868645028,1682350829047,9137092,1425.0,900,400,500,60,360,490
1682154766963,1684653155956,15663031,207524.0000000000,2300,2300,3000,15,1000,500
1657766065007,1666495643890,17536,0,15,10,10,15,5,5
1615600944999,1640387934716,5034418,0,150,250,260,10,225,100
1662937278899,1686005645645,23339878,8795.00,3200,3300,4400,150,1100,1600
1679160545932,1679178486760,39689,0,11,7,15,10,6,15
1668804405542,1668806308436,37067,0,24,10,10,15,7,5
1652886355702,1652888462003,41168,0.0,10,10,10,10,10,10
1673755319171,1674149436884,418444,0.0,37,25,23,15,32,10
1672900556476,1672979420426,98154,0.0,10,5,15,10,5,15
1665115038308,1665193966009,239335,0.0,18,14,10,15,8,6
1572126454521,1685354036023,40358776,16.000,171,266,171,66,220,157
1629624217778,1649780686331,1868303,0.0,52,42,47,30,40,19
1660226806546,1660227125777,6320,0,15,10,10,15,5,5
1688366696271,1688368228846,16139,0,15,10,10,15,5,5
1664096352547,1664706467399,134490,0.0,15,10,10,15,5,5
1675571415515,1675792245138,475463,48.0,29,20,25,20,15,17
1657562898073,1657563259459,7170,0,15,10,10,15,5,5
1653533325773,1679012347484,22173,0.0,10,5,15,10,10,15
1654024991407,1654026354343,26780,0,15,10,10,15,5,5
1659829769925,1659831227584,28433,0,15,10,10,15,5,5
1669538330728,1669542096764,73361,0.0,26,10,16,15,16,5
1663540610246,1664291672189,3433814,75.0,800,100,800,23,300,200
1659664090234,1659665123440,20265,0,10,10,10,15,10,5
1681685527450,1681853974396,94869,0.0,12,10,10,15,12,11
1654614790969,1654615396831,11849,0,15,10,10,15,5,5
1601169728946,1663886515038,11251294,0,450,440,900,15,375,50
1574542295135,1688944650197,238092923,11098233.63000,100000,100000,100000,100000,100000,100000
1662190912330,1662192160728,24741,0,10,5,15,10,5,15
1658340804522,1658341176929,7091,0,10,5,15,10,5,15
1670079669398,1670080734038,20966,0,15,10,10,15,5,10
1662774093198,1684189795155,1225506,7.71339853891998072,150,100,100,15,105,100
1679191417835,1681326437951,427681,0.0,15,10,25,20,9,15
1674099370042,1689022139384,1038128,1411.0,40,16,20,15,40,10
1626366624030,1677957696097,1243927,0.0,75,60,35,25,65,20
1674749522071,1674751419925,37779,0.0,15,10,10,15,5,5
1633448402279,1658681285011,401679,0.0,30,21,10,17,11,13
1682287855096,1682290043791,38734,0.0,13,14,10,15,10,5
1681485096470,1681775374063,135277,0.0,15,10,10,15,5,5
1677466425299,1677467018754,11648,0,15,10,10,15,5,5
1661035872935,1661036875421,3367,0,15,10,10,15,5,5
1665452349138,1665452674865,3711,0,10,10,10,15,10,5
1659388698058,1671957518485,1161483,1065552.0,12,12,14,15,40,14
1509369380625,1667871372282,40743606,10.277031982449597619,57000,30000,65000,10,5547,30000
1675739014546,1688401554054,2770245,832.0,2340,1170,1180,10,310,500
1688178289467,1689143555283,1903572,502.0,78,72,70,15,115,18
1686421847589,1686489082084,45942,0.0,15,10,10,15,10,5
1649486001511,1649539438461,175400,0.0,12,8,15,10,10,15
1502415685198,1661466205657,822476,14556.0,38000,34000,50000,300,9215,29000
1651329529519,1651331446681,38100,0,10,10,10,15,10,5
1657916482116,1657978142383,223659,502.0,28,17,15,19,20,15
1655782980541,1658529742407,4837833,171.5,958,960,1648,36,359,502
1626457768238,1657404606073,5449475,1968,5600,5600,5700,10,315,2500
1680653202654,1680653758977,11001,0,15,10,10,15,5,5
1458963773870,1684019749303,132775,0.0,1802,477,2265,72,330,253
1657413178546,1657601068368,17133,0.0,15,10,10,15,5,5
1650015947975,1653375604372,318529,0.0,27,17,13,20,30,14
1661650660255,1661652604497,34099,0,15,10,10,15,5,5
1686112000322,1686265818222,88469,0.0,17,11,10,15,9,5
1684697116100,1684957076727,110219,0.0,20,19,15,21,15,15
1604652848155,1677603754775,5691698,0.00,570,336,200,15,300,140
1629222226360,1652288493889,10520016,60.0,500,500,790,25,430,250
1663696307021,1663696849193,9780,0,15,10,10,15,5,5
1666444139809,1673906440827,49020,0.0,10,10,20,15,10,5
1676150975330,1676231632368,215732,0.0,15,27,20,15,60,5
1662148487059,1662221294408,68125,0,10,10,10,15,10,5
1651498251598,1651498923448,13244,0,10,10,10,15,10,5
1665361379651,1665362021038,1549274,0,10,10,10,15,10,5
1682100117148,1682553221522,1809167,0.0,21,17,10,31,5,16
1650070619729,1650071904476,25320,0.0,12,10,10,10,10,10
1614080176543,1688994443443,8534748,818.01628204023548789,550,550,550,13,350,200
1680118604009,1681215056705,164989,0.0,12,26,12,15,10,5
1664289467464,1664483606630,6968,0.0,10,5,15,10,5,15
1632792252197,1656207057496,64136,0,10,10,10,15,10,5
1654336763563,1659194764733,46650,0.0,25,14,11,15,7,5
1658693784298,1684027948682,12548488,86952.0,231,47,166,15,130,39
1684667393346,1684685902878,189938,0.0,22,15,16,15,13,10
1647131858363,1664114862648,4841652,139.14,400,150,170,15,225,100
1630240838422,1667644336422,32581473,73748.281,4000,3000,4400,300,900,2200
1651670101912,1652141163701,1859774,158.29,78,60,90,15,100,5
1659972594702,1660832909177,122374,0,15,10,10,15,5,5
1655494439100,1655496029794,23307,5000,10,10,10,15,10,5
1672007502588,1672008715197,18658,0,15,10,10,15,5,5
1665325230327,1665326827080,30488,0,20,10,10,15,14,5
1534649179931,1649620046506,1343187,0.0,33,11,40,17,22,17
1652121793173,1684551302334,13178251,623.695,4450,3670,5100,500,1435,2000
1671133109057,1671139103997,366867,0.0,20,12,10,15,13,7
1655042584450,1655044038202,28799,0,23,10,10,15,10,5
1679867727231,1679948605480,109774,0.0,20,20,17,20,8,13
1656136466703,1656143848165,145181,0.0,10,5,15,10,5,15
1677113597095,1677117116202,53246,0.0,15,10,14,15,5,14
1648937205079,1648938717257,28875,0,15,10,10,15,5,5
1679258412979,1679261504259,61177,0.0,29,13,10,15,7,5
1655696929091,1657427545221,246895,0.0,39,15,15,15,20,7
1657088831942,1657088896767,1214,0,10,10,10,10,10,10
1670923914825,1671174023239,21813,0,15,10,10,15,5,5
1660923149176,1660924570616,27418,0,16,10,11,15,5,5
1683648430139,1683929144856,96126,99999.0,17,10,33,15,11,5
1653592597971,1654113364185,37131,0.0,13,10,11,15,12,5
1663273083823,1676429036652,65790,0,16,10,10,15,5,5
1658415754137,1658417123099,27138,0,5,5,7,10,15,18
1655988175669,1656012647134,10755,0,15,10,10,15,5,5
1677997354353,1687995545308,83736,0.0,20,10,22,15,10,10
1659556407805,1666527048047,82688,0.0,27,10,10,15,9,5
1659483462312,1659485309357,36079,0.0,15,10,10,15,5,5
1654618966464,1654621395356,47988,0.0,11,12,10,10,10,10
1668993337611,1669504812366,677568,412.0,60,50,53,15,100,50
1644395111312,1650374396580,739243,624.0,107,35,62,15,35,15
1665303969073,1666030934362,1293737,943.0,20,14,15,14,100,15
1687916086899,1687917430105,24770,0.0,10,10,10,15,10,5
1671522633994,1672447545374,108522,0.0,15,11,16,15,13,15
1676865726937,1676868653652,57429,0,36,10,15,15,10,10
1637683284740,1684215893204,32766103,6516.00,3000,2700,3420,200,2600,2900
1670328275235,1679006699955,18188,0.0,10,10,10,15,10,5
1673227013337,1673279600609,183973,0.0,50,20,50,15,20,5
1583870875326,1681672898922,5642487,6.0,1000,1000,2000,55,550,550
1662943126986,1665441728056,1461846,225.0,56,27,25,20,41,17
1588547518280,1658781590784,5036993,0.0,130,100,260,15,130,25
1661222776059,1677269295429,42006,0,15,10,10,15,5,5
1651899235512,1683768258383,300060,0.0,50,30,33,20,24,13
1660429960448,1660436468581,79578,0,10,10,10,15,10,5
1675174355294,1675395990458,814419,3019.0,123,131,110,17,171,100
1653476706603,1653477922332,23040,0,15,10,10,15,5,5
1672172887315,1672173964877,19937,0,15,10,10,15,5,5
1660575729785,1665424650327,232026,0.0,41,10,15,15,15,5
1659809424178,1659835921824,158095,0.0,21,15,10,21,10,10
1665162231472,1665163155374,17279,0.0,17,10,10,15,5,5
1657986043027,1657990794922,50059,0.0,15,10,10,15,5,5
1681925667639,1681926631671,19033,0.0,10,10,15,15,10,5
1672071132082,1672072315727,7802,0,15,10,10,15,5,5
1674418708267,1674428170784,141631,0.0,30,20,11,20,12,5
1554618323365,1668373039827,6404925,0.0,63,28,40,15,90,15
1677324153291,1677327432365,65245,0.0,20,10,14,15,6,5
1653557751934,1653615774668,421501,447.45,117,27,46,10,90,15
1587435102860,1672090948506,29795165,0E-15,1000,640,1000,15,405,220
1527273536576,1688835644309,79223378,914577.7909890124956526,2300,800,3550,20,1430,600
1680072220092,1680073336633,15363,0,15,10,10,15,5,5
1667552714577,1667560887492,5902171,0.0,23,23,10,18,11,6
1671764770635,1673731933281,698908,198.0,100,70,70,15,70,15
1661343689829,1673104580068,10677172,14651.950,320,150,440,15,380,200
1649618972690,1650075575629,2078423,649.0,80,80,72,15,72,18
1653225501768,1657591528349,26529,0,12,10,12,15,10,5
1681141853010,1681143504279,31240,0.0,15,10,10,15,6,5
1675277619867,1675281504241,336867,0.0,9,9,9,10,15,18
1566691936564,1666296084285,31251620,39529.75,20,1000,4000,3200,700,2660
1673877994105,1673984551459,568210,260.0,61,50,50,20,80,23
1659980053252,1659987876196,146391,0.0,50,20,20,15,26,7
1626858821299,1651819362500,3142522,77.425,106,100,120,41,220,200
1668969026133,1669058625750,231828,0.0,15,10,10,15,11,5
1672155429320,1673922990382,12719046,124879.500,60,55,55,15,305,70
1670978179083,1670979709728,23276,0.0,15,10,10,15,5,5
1654721417728,1654727545741,116934,0,21,23,13,15,10,5
1661286157360,1661290021001,42205,0.0,17,10,10,15,8,8
1681251417473,1681252809888,27586,0.0,10,10,10,15,10,5
1662075038206,1662077073360,39253,0.0,10,10,10,10,10,10
1569198363377,1689129700170,120361942,1105091.9314619709890000000000001,40000,30000,70000,15,23210,10000
1657848428799,1657848498080,993,0,15,10,10,15,5,5
1635812550483,1676685517950,1066495,297.0,30,16,14,15,65,10
1671217426728,1671222305868,95373,0.0,33,16,10,15,14,5
1677939002241,1677941137302,42452,0.0,15,10,10,15,7,5
1667321469950,1667521863904,35587,0,10,10,10,15,10,5
1671769468104,1671772607694,62350,0.0,10,10,10,15,10,5
1656305464982,1660835407079,1119730,482.0,150,140,130,15,125,55
1614825350891,1688993818272,11649827,1999032.0,30000,15900,30000,10,2800,9000
1685588425606,1686172968190,3220760,954015.450,222,45,160,15,285,120
1660825800328,1660829172326,64793,0.0,10,10,10,15,10,5
1601786618314,1683447053053,3475175,0.0,60,85,80,10,110,30
1667654835780,1673651426199,34331,0.0,15,10,10,15,5,5
1678083339375,1678083570595,4497,0,10,5,15,10,5,15
1677746769488,1681631457510,1930250,0.0,82,60,46,30,160,47
1653012133761,1653014393902,44951,0,10,10,30,15,10,5
1661907323725,1672945222757,574786,0.00,37,26,33,15,55,14
1663467278631,1663468515597,22772,0.0,11,10,10,15,10,5
1685318441444,1689169853720,23701046,49241.0,4400,4400,8800,16,1045,2024
1663607687792,1663609413902,8669,0,15,10,10,15,5,5
1629867291711,1662059172662,168362,0.0,30,13,21,15,21,7
1670175675855,1670177251054,30341,0.0,20,10,10,15,5,5
1636191489544,1689092997007,3745136,7994.600,130,110,300,110,350,300
1667510511348,1667511275129,14214,0,10,10,10,15,10,5
1664648616713,1664683378809,121937,0.0,10,10,10,15,10,5
1677309101814,1680642474101,618825,0.0,90,46,48,11,101,23
1650174659359,1650183072715,130668,0,25,10,30,15,26,15
1655469992594,1655470865648,17299,0.0,10,10,10,15,10,5
1643622272195,1655510061197,17429464,330308.99,10057,10467,10313,40,900,3279
1658611825271,1661458251555,41344,0.0,10,10,10,15,10,5
1668148110542,1674164777091,4846849,84032.58256578276476,460,230,500,15,280,410
1675220231033,1678035774334,703619,0.0,30,17,16,15,19,16
1671060580449,1671061159168,11340,0,15,10,10,15,5,5
1664026206503,1664144751439,670457,749.0,45,30,30,15,20,20
1655132929181,1655138332708,62571,0.0,28,12,10,17,11,10
1649029128117,1649032759299,72185,0.0,23,20,30,15,5,5
1655656400847,1655657477176,21352,0,10,10,10,15,10,5
1517002085592,1688937185910,14251397,1658.0,3521,1616,5724,15,750,1500
1679213907477,1679543155889,752462,0.0,100,67,50,20,50,20
1665178527270,1665179134876,10335,0,10,10,10,15,10,5
1681735837867,1681995342015,213580,0.0,50,18,14,15,20,8
1677045115317,1677047209243,35781,0.0,12,5,18,10,5,15
1651131136753,1651661540382,3944991,54050.79,670,640,780,45,390,160
1666533551542,1666537290665,45426,0.0,17,11,13,15,7,8
1687895334522,1687895501744,3099,0,15,10,10,15,5,5
1666058020358,1666064226022,123819,0,10,10,10,15,10,5
1651003900761,1651004426582,9523,0.0,15,10,10,15,5,5
1598377188221,1658327229506,1034301,537.0,65,20,28,15,65,26
1654011193697,1654020050770,174828,0.0,25,24,20,10,10,15
1654799326077,1655035693167,39348,0,15,10,10,15,5,5
1660050050241,1660521490248,244382,689.00,10,10,10,15,30,15
1648837030701,1648837682924,12388,0,15,10,10,15,5,5
1534211044583,1685035531821,21240588,8227.00,2800,1800,3000,100,700,500
1672355182184,1672355515605,6475,0.0,15,10,10,15,5,5
1669664111275,1683815249498,137409,0.0,18,10,10,15,14,5
1680924952265,1680972506418,2896951,0.00,25,18,13,16,15,9
1658625822775,1674566621560,54912,0.0,10,10,10,15,10,5
1655302013921,1655303846288,36216,0,10,10,10,15,10,5
1670188006848,1670201593269,340599,0.0,10,10,10,15,10,5
1662516484356,1662517245305,14843,0.0,10,5,15,10,5,15
1655418084822,1655421498308,67212,0.0,15,10,10,15,5,5
1669857994987,1670117014010,50942,0.0,18,10,10,15,5,5
1670998470711,1671083065131,82691,0.0,14,15,15,15,10,5
1665013484379,1676327544723,105239,0.0,15,10,10,15,5,5
1677902603511,1680595489035,95399,0.0,15,10,10,15,5,6
1676229368750,1676229983403,192171,0,10,10,10,15,10,5
1585926713461,1688586534305,27525413,48379.500,11000,13044,31400,22,900,5000
1665855683733,1665855960847,4947,0,15,10,10,15,5,5
1661652586331,1661658315589,87033,0.0,12,11,10,15,10,10
1671260282435,1672466751519,261417,0.0,36,10,16,15,40,5
1651891659088,1653532392620,3779571,3434.70,187,131,251,25,246,276
1664487171029,1664488683253,29737,0,11,10,10,15,11,5
1609070219029,1688930506556,63042405,405737.0657735781381,30500,30100,34700,130,5015,18100
